Internal ID	Q1: GOING OUT?	Q2: GENDER	Q3: AGE	Q4: COUNTRY	"Q5: STATE, PROVINCE, COUNTY, ETC"	Q6 | 100 Grand Bar	"Q6 | Anonymous brown globs that come in black and orange wrappers	(a.k.a. Mary Janes)"	Q6 | Any full-sized candy bar	Q6 | Black Jacks	Q6 | Bonkers (the candy)	Q6 | Bonkers (the board game)	Q6 | Bottle Caps	Q6 | Box'o'Raisins	Q6 | Broken glow stick	Q6 | Butterfinger	Q6 | Cadbury Creme Eggs	Q6 | Candy Corn	Q6 | Candy that is clearly just the stuff given out for free at restaurants	Q6 | Caramellos	"Q6 | Cash, or other forms of legal tender"	Q6 | Chardonnay	Q6 | Chick-o-Sticks (we don t know what that is)	Q6 | Chiclets	Q6 | Coffee Crisp	Q6 | Creepy Religious comics/Chick Tracts	Q6 | Dental paraphenalia	Q6 | Dots	Q6 | Dove Bars	Q6 | Fuzzy Peaches	Q6 | Generic Brand Acetaminophen	Q6 | Glow sticks	Q6 | Goo Goo Clusters	Q6 | Good N' Plenty	Q6 | Gum from baseball cards	Q6 | Gummy Bears straight up	Q6 | Hard Candy	Q6 | Healthy Fruit	Q6 | Heath Bar	Q6 | Hershey's Dark Chocolate	Q6 | Hershey s Milk Chocolate	Q6 | Hershey's Kisses	Q6 | Hugs (actual physical hugs)	Q6 | Jolly Rancher (bad flavor)	Q6 | Jolly Ranchers (good flavor)	Q6 | JoyJoy (Mit Iodine!)	Q6 | Junior Mints	Q6 | Senior Mints	Q6 | Kale smoothie	Q6 | Kinder Happy Hippo	Q6 | Kit Kat	Q6 | LaffyTaffy	Q6 | LemonHeads	Q6 | Licorice (not black)	Q6 | Licorice (yes black)	Q6 | Lindt Truffle	Q6 | Lollipops	Q6 | Mars	Q6 | Maynards	Q6 | Mike and Ike	Q6 | Milk Duds	Q6 | Milky Way	Q6 | Regular M&Ms	Q6 | Peanut M&M s	Q6 | Blue M&M's	Q6 | Red M&M's	Q6 | Green Party M&M's	Q6 | Independent M&M's	Q6 | Abstained from M&M'ing.	Q6 | Minibags of chips	Q6 | Mint Kisses	Q6 | Mint Juleps	Q6 | Mr. Goodbar	Q6 | Necco Wafers	Q6 | Nerds	Q6 | Nestle Crunch	Q6 | Now'n'Laters	Q6 | Peeps	Q6 | Pencils	Q6 | Pixy Stix	Q6 | Real Housewives of Orange County Season 9 Blue-Ray	Q6 | Reese s Peanut Butter Cups	Q6 | Reese's Pieces	Q6 | Reggie Jackson Bar	Q6 | Rolos	Q6 | Sandwich-sized bags filled with BooBerry Crunch	Q6 | Skittles	Q6 | Smarties (American)	Q6 | Smarties (Commonwealth)	Q6 | Snickers	Q6 | Sourpatch Kids (i.e. abominations of nature)	Q6 | Spotted Dick	Q6 | Starburst	Q6 | Sweet Tarts	Q6 | Swedish Fish	Q6 | Sweetums (a friend to diabetes)	Q6 | Take 5	Q6 | Tic Tacs	Q6 | Those odd marshmallow circus peanut things	Q6 | Three Musketeers	Q6 | Tolberone something or other	Q6 | Trail Mix	Q6 | Twix	"Q6 | Vials of pure high fructose corn syrup, for main-lining into your vein"	Q6 | Vicodin	Q6 | Whatchamacallit Bars	Q6 | White Bread	Q6 | Whole Wheat anything	Q6 | York Peppermint Patties	Q7: JOY OTHER	Q8: DESPAIR OTHER	Q9: OTHER COMMENTS	Q10: DRESS		Q11: DAY	Q12: MEDIA [Daily Dish]	Q12: MEDIA [Science]	Q12: MEDIA [ESPN]	Q12: MEDIA [Yahoo]	"Click Coordinates (x, y)"
90273086	No	Male	53	Usa	Mn	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY	JOY	JOY	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	MEH	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	MEH	MEH	MEH	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR											
90273088	No	Male																																																																																																																					
90273089	No	Female	22	United States	Pennsylvania	MEH	MEH	JOY					DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY		MEH	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH		JOY	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	JOY		JOY		JOY		JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY		DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY		MEH	JOY		DESPAIR	MEH	DESPAIR	MEH	JOY	JOY		MEH	DESPAIR	JOY	DESPAIR		JOY	JOY		DESPAIR	DESPAIR	MEH		JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY				JOY											
90273090	No	Female	50	USA	Wisconsin	JOY	MEH	JOY	MEH	MEH	JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	DESPAIR	JOY	JOY	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	MEH	JOY	JOY	JOY	MEH	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	MEH	JOY	MEH	JOY	MEH	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	MEH	JOY	JOY	JOY	JOY	MEH	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	JOY	MEH	MEH	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	Almond Joy; Mounds Bar; anything Ghirardelli; Reese's Fast Break; Hershey's Cookie Layer Crunch all flavors.	Torn packaging and smashed candy that spreads a lot of goo all over the place.	"Candy corn gets a bad rap. I like it but original flavor only, fresh, and in very small doses."	White and gold		Friday		1			"(80, 28)"
90273092	No	Female	44	USA	Washington																																																																																																																		
90273094	No	Male	46	Canada	Ontario	MEH	MEH	JOY	MEH	MEH	MEH	JOY	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH	MEH	MEH	MEH	MEH	JOY	JOY	MEH		JOY	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	MEH	JOY	MEH	DESPAIR	DESPAIR												
90273096	No	I'd rather not say	26	Mexico	CDMX																																																																																																																		
90273100	Yes	Male	53	US	California	JOY	MEH	JOY	DESPAIR	MEH	JOY	JOY	MEH	DESPAIR	JOY	MEH	JOY	MEH	JOY	JOY	JOY	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	MEH	JOY	DESPAIR	MEH	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	JOY	JOY	JOY	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	JOY	JOY	MEH	JOY	JOY	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	MEH	JOY	JOY	MEH	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	Anti-Trump literature	Pro-Life Screeds		White and gold		Friday		1			"(76, 5)"
90273103	No	I'd rather not say																																																																																																																					
90273104	No	Female	41	USA	Minnesota 																																																																																																																		
90273108	No	Female	62	United states	north carolina	MEH	DESPAIR	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	MEH	JOY	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	MEH	JOY	MEH	JOY	MEH	MEH	DESPAIR	JOY	JOY	MEH	JOY	JOY	JOY	JOY	DESPAIR	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	MEH	JOY	JOY	JOY	MEH	MEH	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	MEH	JOY	MEH	DESPAIR	DESPAIR	JOY	Butterfinger	Crackerjacks		Blue and black		Friday	1				"(21, 30)"
90273109	No	Male	48	United States	New York	JOY	MEH	JOY	MEH	MEH	MEH	JOY	MEH	DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	MEH	DESPAIR	MEH	MEH	JOY	MEH	MEH	JOY	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	MEH	JOY	MEH	DESPAIR	JOY	MEH	JOY	MEH	JOY	JOY	MEH	MEH	MEH	JOY	MEH	DESPAIR	MEH	MEH	JOY	MEH	MEH	MEH	JOY	MEH	MEH	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	JOY	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	MEH	MEH	MEH	MEH	JOY	MEH	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY				White and gold		Friday		1			"(74, 25)"
90273110	No	Male	49	United States 	Tennessee 	JOY	MEH	JOY		DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	MEH		JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	DESPAIR	DESPAIR		JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	JOY		JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY		JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH		JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	"Anything chocolate, whoppers, dark chocolate goobers, goober so, raisinetts, dark chocolate raisinettes, anything caramel, sugar babies, "	Anything that is just pure processed sugar	"I am a grown ass man who enjoys the finer things in life, including indulging in a degree of self loathing deeper than the Marianas Trench by consuming my weight in fun sized candy bars. Fun sized candy bars are the Halloween gold standard. Only fun sized candy bars can fill the swirling void inside of me. Plus, they're really fun!"	Blue and black		Friday		1			"(75, 22)"
90273116	Yes	Female	37	USA 	Michigan	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	MEH	MEH	JOY	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	JOY	JOY	DESPAIR	MEH	JOY	JOY	MEH	MEH	JOY	MEH	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY				Blue and black		Sunday		1			"(73, 31)"
90273118	Yes	Male	63	USA 	Texas 																																																																																																																		
90273119	No	Male	54	USA	CA	MEH	DESPAIR	JOY	MEH	MEH	MEH	MEH	DESPAIR	MEH	JOY	MEH	DESPAIR	MEH	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	MEH	JOY	MEH	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	JOY	MEH	MEH	MEH	MEH	JOY	MEH	DESPAIR	MEH	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	MEH	DESPAIR	JOY	MEH	MEH	MEH				White and gold		Sunday		1			"(74, 26)"
90273122	No	Female	51	us	minnesota	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	DESPAIR				White and gold		Sunday		1			"(61, 3)"
90273124		Male	42	United states	Washington																																																																																																																		
90273125	No	Male	70	USA	"Knox county, Tennessee"	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	MEH	MEH	MEH	MEH	MEH	JOY	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	A quick shag in the bushes by the door.	Those who try too hard.		Blue and black		Friday		1			"(81, 27)"
90273127	No	Male	33	United States	MN	MEH	DESPAIR	JOY				JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	JOY	JOY	JOY	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH		JOY	DESPAIR	DESPAIR		JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH		DESPAIR	MEH	JOY	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	JOY		JOY	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH		DESPAIR	JOY	MEH	MEH	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	Flint stones vitamins	2017 in candy form		White and gold		Friday		1			"(73, 24)"
90273130	No	Male	67	United States	New Mexico	JOY	MEH	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	MEH	MEH	MEH	MEH	JOY	MEH	JOY	JOY	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	DESPAIR	JOY	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	JOY	DESPAIR	MEH	DESPAIR	MEH	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	"Brach's Mellowcream mix with the cats, corn, pumpkin, honey pot, moon, wheat shock, and I forget what else."	Mentos (dear God not Mentos) Those salty Dutch licorice dogs.	Thanks for not making it a scale one through ten scoring. This was hard enough.	Blue and black		Friday		1			"(72, 28)"
90273137		Female	65	USA	Maine	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR		JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR				Blue and black		Friday		1			"(74, 7)"
90273138	No	Male	46	u.s.a.	maine	DESPAIR	DESPAIR	JOY	MEH	MEH		JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	MEH	MEH	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	DESPAIR		JOY	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	JOY	MEH	JOY	JOY	DESPAIR	JOY	JOY	JOY	MEH	JOY	JOY	MEH	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	"sprees, sweet tarts"			White and gold		Sunday					
90273140	No	Male	48	United States	California	JOY	DESPAIR	JOY	DESPAIR	MEH	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	JOY	MEH	MEH	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	MEH	MEH	JOY	MEH	JOY	MEH	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	MEH	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	MEH	MEH	DESPAIR	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	MEH	MEH	JOY	MEH	DESPAIR	JOY	MEH	JOY	MEH	JOY	MEH	MEH	JOY	JOY	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	DESPAIR	JOY	Homemade caramels	A poke in the eye with a sharp stick		Blue and black		Sunday		1			"(74, 24)"
90273142	No	Female	51	USA	Oregon																																																																																																																		
90273146	No	Female	53	Canada	Ontario																																																																																																																		
90273155	Yes	Male	42	United States	MI																																																																																																																		
90273157	No	Male	44	USA	"Virginia, Arlington"	MEH	MEH	JOY				JOY	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	MEH	JOY			MEH			MEH	MEH	JOY			JOY		MEH	DESPAIR	MEH	MEH	MEH	JOY	MEH	JOY	JOY		MEH	JOY		JOY				JOY	MEH	MEH	JOY	JOY	JOY	MEH	MEH		MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY		JOY	MEH		JOY	JOY	JOY	JOY	JOY	MEH		JOY		JOY	JOY		JOY	DESPAIR	JOY	JOY		JOY			MEH	JOY	JOY			MEH	MEH	JOY	JOY	JOY	JOY						JOY				White and gold		Friday		1			"(85, 39)"
90273158	No	Female	37	USA	WA	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	MEH	DESPAIR	MEH	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	MEH	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	"Sauvignon Blanc or any dry white wine that is NOT chardonnay. Honestly what is it with the love affair for chardonnay? Also, ecstasy could be cool."	"Any homemade ""treats."" Stop it. It is not 1950. Nobody actually likes popcorn balls. Highly suspect as well. What else did you put in there????"	"I have nothing against Boo Boo Berry Crunch, per se, but the image of someone's beefy, sweaty palms clutching handfuls of it and cramming it into sandwich bags....truly nauseating. I have a can of spotted dick (or is that Spotted Dick?) someone gave me at a white elephant Christmas party. Now I know how to get rid of it. Thanks."	White and gold		Friday		1			"(75, 36)"
90273159	No	Female	43	USA	MN	JOY	DESPAIR	MEH				JOY	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	MEH		JOY			DESPAIR	JOY	MEH		DESPAIR	JOY		DESPAIR	DESPAIR	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH		JOY		DESPAIR		JOY	MEH	JOY	JOY	DESPAIR	MEH	JOY			JOY	JOY	MEH	JOY	JOY	JOY							JOY	MEH	MEH	JOY	JOY	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH		JOY	DESPAIR	JOY	JOY		MEH	MEH		JOY	MEH	JOY		JOY	MEH	DESPAIR	MEH	JOY	JOY	JOY	DESPAIR	JOY		DESPAIR	DESPAIR	JOY				White and gold		Friday		1			"(78, 25)"
90273163	No	Male	53	US	MO																																																																																																																		
90273164	No	Female	64	USA	MN																																																																																																																		
